,LB,BOLE,MOOB,ARF,ARFre,RVU-LB,VU-ARF,VU-ARFre,OALE,CALMID
294,0.749050316,0.748649116,0.752852817,0.74863452,0.746216612,0.735613614,0.739944919,0.738240165,0.751170245,0.744826878
295,0.752112519,0.748234606,0.755327693,0.749748464,0.753218052,0.740276122,0.749163229,0.750664034,0.747813931,0.750697981
296,0.76008765,0.740980507,0.75015685,0.754487886,0.755657547,0.740256892,0.746454946,0.741021721,0.748909002,0.748230653
297,0.821634634,0.818036636,0.819008287,0.820777769,0.820823743,0.816743897,0.818110288,0.818038091,0.817110936,0.820828146
298,0.821715346,0.819926392,0.82081751,0.821692821,0.821267877,0.815900714,0.819598457,0.819670122,0.817193868,0.821433007
299,0.703803884,0.702338662,0.719701714,0.695590494,0.701744402,0.680167302,0.678342686,0.659494584,0.701504927,0.706191979
300,0.719484963,0.709306984,0.725778358,0.707145951,0.702692291,0.698290746,0.704381396,0.680663169,0.69944702,0.714787287
301,0.719253783,0.711610227,0.727882576,0.716061036,0.719157328,0.709792744,0.709595444,0.687406975,0.70878096,0.718468797
302,0.765387388,0.760192487,0.765146039,0.763328056,0.763027513,0.760784291,0.760512083,0.761557269,0.758659982,0.765299915
303,0.754796617,0.751211433,0.763846895,0.753895694,0.754886126,0.749715625,0.752454665,0.750755461,0.753004029,0.757565378
304,0.755985283,0.752908352,0.762034008,0.754278467,0.749387072,0.749910733,0.752592123,0.753989705,0.75261523,0.755017413
305,0.76115631,0.750437473,0.766404735,0.756702747,0.752686591,0.752029058,0.75671655,0.753519359,0.749608643,0.7606586
306,0.756885975,0.749427313,0.76527175,0.757886166,0.751197134,0.753017435,0.753581201,0.749200549,0.752785325,0.760438873
307,0.759991359,0.745236053,0.764620364,0.756660526,0.755864841,0.751116836,0.75504101,0.749982446,0.751504875,0.7607081
308,0.756768206,0.749611133,0.763966746,0.760158036,0.757286669,0.753948548,0.756247864,0.753594726,0.752978836,0.76564735
309,0.760641662,0.749647018,0.765618689,0.758244512,0.755283771,0.752111331,0.754564567,0.75218462,0.752531889,0.759390766
310,0.760762915,0.751260116,0.766112921,0.758959449,0.757358859,0.752389497,0.756256187,0.753871497,0.755432252,0.762653546
311,0.762732567,0.754644135,0.765720148,0.762878989,0.759745347,0.753849697,0.756574067,0.754801411,0.756119908,0.763923801
312,0.704318953,0.697536889,0.715281006,0.684402948,0.685245622,0.66975221,0.662666007,0.646933791,0.689255888,0.696102324
313,0.695429527,0.674607033,0.737097278,0.646295942,0.655282607,0.644471941,0.614773107,0.582644332,0.67743556,0.679070082
314,0.674370578,0.645799224,0.681813378,0.632921769,0.655864262,0.6317012,0.61719517,0.603630348,0.68883202,0.666141978
315,0.715839008,0.698647445,0.720506065,0.699410663,0.695149793,0.700155312,0.682681376,0.677417999,0.710084306,0.709565556
316,0.728753687,0.715775254,0.731908009,0.720693958,0.718753089,0.720468957,0.713216862,0.709199222,0.722674881,0.727201995
317,0.75636124,0.749985669,0.763307173,0.747029846,0.750377572,0.746691093,0.755390302,0.753377526,0.748535379,0.757139826
318,0.667859434,0.658013479,0.70819759,0.655868462,0.667103622,0.645324091,0.649161953,0.656674096,0.685484374,0.659200232
319,0.72690249,0.721264348,0.731779779,0.722778779,0.724500916,0.707523168,0.708897651,0.708905919,0.720891873,0.721538733
320,0.689854701,0.665730796,0.704741083,0.659483353,0.668464768,0.651349569,0.654191887,0.65377356,0.684858176,0.672375863
321,0.727524044,0.71982022,0.725954688,0.720030739,0.722214352,0.714763756,0.710043806,0.7179138,0.722123543,0.724056365
322,0.689844978,0.659239834,0.705182416,0.653190751,0.657805033,0.645140362,0.656459414,0.657133858,0.666061277,0.677075461
323,0.72682367,0.715988979,0.727495474,0.715785731,0.71457258,0.707553884,0.705716152,0.708187613,0.717496954,0.723101184
324,0.726245566,0.719468391,0.727317163,0.712246048,0.717554669,0.708647793,0.702756059,0.711846136,0.717496025,0.718843745
325,0.686474715,0.641302549,0.7463809,0.626929299,0.621739499,0.613199316,0.639146885,0.626634222,0.656128945,0.690546258
326,0.700282501,0.699906299,0.717957715,0.692044661,0.684381605,0.680147009,0.684097522,0.681571165,0.69721442,0.703651116
327,0.715774941,0.713055501,0.732091694,0.710435319,0.711522484,0.697890033,0.689561264,0.676628308,0.717570361,0.72095871
328,0.727265412,0.722102608,0.732456697,0.717837169,0.722226894,0.721934859,0.717840972,0.718115084,0.722058557,0.728365215
329,0.75685852,0.751752238,0.765997226,0.756228053,0.753121909,0.750880174,0.75424139,0.75235498,0.755122869,0.759727111
330,0.706049953,0.699259424,0.720501858,0.702842255,0.697925906,0.685203751,0.694335386,0.70129114,0.700460255,0.709155385
331,0.759146177,0.756499908,0.765138747,0.75540624,0.757079364,0.755761463,0.75657487,0.755936718,0.757943119,0.761438797
332,0.703930659,0.689734802,0.71964427,0.684163028,0.690286354,0.692719233,0.697585036,0.695768265,0.694380573,0.710054727
333,0.72488979,0.721283571,0.724673169,0.713893805,0.71501392,0.711022606,0.706017971,0.704077335,0.719277507,0.726400111
334,0.705321367,0.69319871,0.717650782,0.688767873,0.683170793,0.693281789,0.695276244,0.69515052,0.696569034,0.711295237
335,0.707771358,0.69212618,0.719533381,0.693379886,0.692064545,0.696966679,0.692804505,0.696275766,0.699787321,0.71366044
336,0.695584377,0.680655683,0.725572114,0.679688808,0.682355342,0.660236658,0.661447104,0.672036576,0.690466224,0.69671425
337,0.748957278,0.750765531,0.760635674,0.750545421,0.747102434,0.737474189,0.738759122,0.73516288,0.752153021,0.745820455
338,0.749442774,0.751222201,0.759804974,0.74602709,0.7494235,0.740172486,0.745660248,0.745051927,0.751760029,0.753869898
339,0.820668104,0.818340205,0.820442381,0.821182925,0.820604433,0.817038943,0.815960154,0.814974521,0.81739601,0.820125868
340,0.725208399,0.724115327,0.729362488,0.71939962,0.717841264,0.712791204,0.7082383,0.705443454,0.723035066,0.719235653
341,0.694142177,0.695009162,0.719494978,0.685661759,0.680129747,0.687620047,0.681651418,0.666452045,0.707266955,0.712221982
342,0.693792792,0.697529081,0.732005219,0.689637373,0.702356796,0.698345747,0.700031196,0.691550494,0.718576942,0.722861156
343,0.698138475,0.686382081,0.719774067,0.694696892,0.698992844,0.679740546,0.670305844,0.658631784,0.696866113,0.70072764
344,0.700192895,0.697412907,0.721545866,0.700625226,0.69907801,0.685035943,0.684492647,0.676773763,0.702244719,0.713060659
345,0.754475659,0.752897839,0.765551367,0.749184679,0.752217728,0.747180203,0.752473595,0.750997188,0.755868302,0.758761369
346,0.75525085,0.755144803,0.764427055,0.754531206,0.756823859,0.747625966,0.752122316,0.751335744,0.757133424,0.759051307
347,0.753043619,0.751033905,0.766180615,0.753344235,0.755983941,0.753645094,0.755008966,0.755558295,0.754769901,0.763135136
348,0.75797651,0.757618528,0.763295704,0.755254735,0.755455353,0.749924891,0.752352981,0.752633567,0.755318935,0.760469626
349,0.710774997,0.709511833,0.73046861,0.707602832,0.708095351,0.708502928,0.710447146,0.715403028,0.714369173,0.724788265
350,0.716274502,0.717760291,0.731022201,0.705232404,0.714415477,0.708908224,0.705049868,0.711806642,0.71875859,0.725303517
351,0.682696734,0.684909108,0.715653477,0.678369121,0.680642784,0.668438409,0.672604454,0.678796659,0.697186362,0.696853792
352,0.749950976,0.746575189,0.759403732,0.752531853,0.751967985,0.742299264,0.743412063,0.737526109,0.749817199,0.754294438
353,0.754300714,0.746598061,0.757872016,0.752706134,0.751538759,0.742180442,0.748144525,0.738580479,0.749594789,0.753743013
354,0.820884817,0.817495281,0.820994592,0.820545736,0.820966682,0.815418668,0.81813033,0.81781731,0.817282679,0.821112485
355,0.696767459,0.685213662,0.720619924,0.678500433,0.694752776,0.704007374,0.695810135,0.685376787,0.70935245,0.719012377
356,0.71001059,0.710629101,0.732686141,0.697388179,0.698832621,0.704472025,0.703003335,0.703318826,0.720270447,0.72214523
357,0.716504336,0.71817989,0.731280936,0.704485318,0.719323362,0.715396831,0.712167449,0.71525341,0.721169196,0.724429778
358,0.765145883,0.762360471,0.766598805,0.759457831,0.761907121,0.761010821,0.759335021,0.757994776,0.76412673,0.766243318
359,0.750314171,0.748722654,0.765901458,0.755092999,0.752701051,0.74949354,0.755389449,0.760047496,0.754893051,0.761471125
360,0.820857545,0.81765354,0.821934834,0.821355234,0.821306075,0.817793597,0.82050661,0.820486438,0.819565133,0.822107474
361,0.753327975,0.752617291,0.76614407,0.756139975,0.754581245,0.748583319,0.756397651,0.759624229,0.75598937,0.763839511
362,0.758262804,0.756041749,0.766215718,0.758499689,0.75815304,0.749651194,0.756343088,0.757029485,0.756181663,0.764020066
363,0.757942001,0.75347415,0.766196814,0.758172396,0.758030715,0.751553798,0.755218442,0.759185913,0.756337141,0.763683981
364,0.759943967,0.753161432,0.766331355,0.761258472,0.760477976,0.752063422,0.757957554,0.758446303,0.756078863,0.765140851
365,0.659270348,0.665759908,0.719391449,0.644638635,0.642477643,0.624710831,0.62521345,0.635024964,0.672639386,0.666323921
366,0.715161095,0.702845291,0.720354294,0.699333189,0.70006899,0.686871565,0.672452651,0.667750899,0.708782918,0.703333146
367,0.729212621,0.723916386,0.732210698,0.719827174,0.718592495,0.71984382,0.710063511,0.71846945,0.725646503,0.728157428
368,0.676386928,0.661262398,0.711214061,0.669998646,0.67105606,0.643111832,0.652495186,0.660737151,0.680065463,0.692007814
369,0.728749287,0.719758652,0.727816919,0.721644689,0.722675282,0.714179916,0.70841576,0.714002468,0.718858616,0.726300539
370,0.723371083,0.714273449,0.728102224,0.713613686,0.715659231,0.708173638,0.705503977,0.708429511,0.714126998,0.723241659
371,0.721913052,0.714245688,0.729954665,0.714977178,0.717065822,0.70832545,0.706691014,0.709177589,0.715885922,0.724517897
372,0.723431499,0.717907767,0.727814938,0.717215973,0.717809058,0.708660758,0.703868548,0.70965413,0.715882195,0.721665901
373,0.70501163,0.687507628,0.710647062,0.679881298,0.683068785,0.680344553,0.675271949,0.666619317,0.6864186,0.707572308
374,0.715445357,0.694313646,0.727853303,0.676422759,0.706271431,0.678355476,0.69124675,0.663482827,0.699804338,0.719965398
375,0.727854449,0.723941031,0.732650528,0.719910367,0.714425453,0.720979339,0.716697338,0.709517678,0.724843381,0.729636212
376,0.721915837,0.700591617,0.731779283,0.722148788,0.718214497,0.70859335,0.722915551,0.721716415,0.708514237,0.728786318
377,0.724573779,0.716143362,0.726693209,0.71714956,0.720825467,0.711225691,0.707349545,0.70668163,0.720733866,0.726245519
378,0.692559156,0.679062685,0.718822154,0.692273565,0.698833796,0.691170831,0.700121754,0.699497934,0.684664242,0.714989682
379,0.71005615,0.679605832,0.719903527,0.699470918,0.701105947,0.686078975,0.69640196,0.698941316,0.696687093,0.714387603
380,0.706558177,0.684319766,0.716171802,0.697426959,0.697483606,0.691126197,0.697121511,0.69397663,0.690955676,0.712752382
381,0.748038283,0.74342076,0.75784038,0.750481922,0.748032902,0.735195298,0.739180777,0.73871329,0.747767049,0.746607558
382,0.757214663,0.752827534,0.762416661,0.758288561,0.75482156,0.739288329,0.745636654,0.739293848,0.747974233,0.75303811
383,0.723825635,0.72066358,0.729790094,0.719709936,0.716372845,0.708482593,0.703025919,0.698301984,0.719562892,0.721354952
384,0.712574156,0.683105322,0.714677648,0.674703279,0.668721856,0.682159719,0.682214925,0.683858156,0.702307529,0.71099599
385,0.721888329,0.71541512,0.731023748,0.709992611,0.717287885,0.702569713,0.703886243,0.698813569,0.721000916,0.722300696
386,0.706543309,0.695978485,0.720995445,0.685317659,0.678071492,0.690231292,0.69017013,0.695338019,0.704143425,0.71043989
387,0.757038276,0.753378482,0.76541468,0.753675215,0.754776793,0.7520957,0.755621279,0.753335984,0.754849235,0.759065969
388,0.718678487,0.714230613,0.731165245,0.713343802,0.708844665,0.706236907,0.708902073,0.707896613,0.716859762,0.72114878
389,0.71909428,0.711169806,0.731969693,0.708506623,0.705766617,0.708088199,0.707841532,0.713215386,0.716109729,0.725635781
390,0.725560871,0.715556743,0.730952886,0.708180704,0.707703107,0.709515951,0.708450823,0.71373731,0.715766958,0.724262087
391,0.703109859,0.696129245,0.717399888,0.69966818,0.698601242,0.683061766,0.684064386,0.68112608,0.695457369,0.701771825
392,0.749511291,0.747371362,0.762404246,0.747683444,0.744772399,0.749254208,0.745018083,0.742441985,0.746087329,0.757426952
393,0.820005452,0.817837919,0.821456247,0.820770107,0.821100557,0.817412419,0.817584195,0.81877242,0.816335798,0.821473441
394,0.701514929,0.68784991,0.719897529,0.688934283,0.693949906,0.700719874,0.692391697,0.692915001,0.706989573,0.716343066
395,0.721396019,0.715351837,0.732379695,0.71198747,0.708673891,0.716613691,0.713800711,0.715302878,0.720012831,0.727110152
396,0.719255245,0.717126151,0.732707459,0.718711656,0.714990825,0.715122218,0.715126475,0.71585666,0.721063382,0.728169476
397,0.75680969,0.751216619,0.766255652,0.759344606,0.755747549,0.754536072,0.756907026,0.757919321,0.755977305,0.763098529
398,0.758082919,0.751959111,0.765960303,0.757771766,0.757723829,0.754118766,0.757127547,0.759200871,0.755448818,0.764788765
399,0.759275332,0.755725937,0.766358694,0.75748849,0.758438307,0.755698346,0.759023426,0.760395077,0.757493939,0.765289981
400,0.6617694,0.645951676,0.72596187,0.64414165,0.646184349,0.639837394,0.632768274,0.670859311,0.654319857,0.663149795
401,0.704291855,0.704221862,0.717113148,0.695260227,0.703484801,0.687740017,0.674079956,0.672611467,0.699371187,0.708306538
402,0.693497023,0.702213608,0.720280033,0.701228139,0.689104584,0.694629313,0.693719094,0.705724394,0.704173759,0.714034721
403,0.722617306,0.723040187,0.730596369,0.72145684,0.722942728,0.710435161,0.705934596,0.698692876,0.720639186,0.725616559
404,0.721128417,0.721322468,0.732114465,0.715509503,0.716978064,0.71005622,0.705329843,0.706594038,0.719121126,0.724863999
405,0.634671093,0.649675442,0.705290975,0.643305212,0.630129604,0.622583186,0.641754855,0.67298245,0.654276766,0.688685234
406,0.687699105,0.685336335,0.72198478,0.685326505,0.679374329,0.674190133,0.669742938,0.676209596,0.702634117,0.709444753
407,0.707823663,0.708513144,0.720708465,0.704602969,0.696997814,0.705688968,0.697021728,0.701611388,0.711563186,0.718596114
408,0.701905194,0.69855446,0.720021814,0.700129061,0.701812181,0.689174194,0.696616126,0.69827819,0.700377546,0.715622937
409,0.709073505,0.700105882,0.72148443,0.705601479,0.70331896,0.693945265,0.696867134,0.701142536,0.696769954,0.716877142
410,0.706663264,0.700477805,0.71688233,0.702304644,0.700722182,0.688080488,0.694950105,0.69817584,0.696884377,0.713551419
411,0.707320573,0.707147091,0.721138701,0.714554334,0.707027001,0.698662704,0.688560232,0.702640702,0.70616538,0.712637095
412,0.720229464,0.716206295,0.718388812,0.712951577,0.714402015,0.708572089,0.69478781,0.701895305,0.715670952,0.717199548
413,0.695625908,0.695715936,0.717171309,0.675433111,0.679862864,0.692768211,0.686428683,0.684430613,0.699565647,0.713472241
414,0.720935351,0.723046587,0.732030854,0.713495813,0.719740313,0.71490976,0.713810758,0.7130389,0.723111865,0.726994953
415,0.753196603,0.748068369,0.766279632,0.754912115,0.750127009,0.749433822,0.757831355,0.758798825,0.756927031,0.76148124
416,0.711350647,0.699672734,0.732826306,0.707926448,0.70430469,0.705778097,0.708889246,0.715922698,0.71472769,0.724185575
417,0.691398965,0.690459067,0.715416256,0.683759735,0.685996969,0.672975554,0.677964081,0.684480481,0.692291817,0.704021067
418,0.74945223,0.743402515,0.759655845,0.751457277,0.750486835,0.740797048,0.742327407,0.73673594,0.74822626,0.753334571
419,0.818746559,0.818038519,0.819837237,0.820234631,0.820164658,0.817843183,0.817037636,0.818183746,0.814291311,0.821101543
420,0.693889677,0.66680158,0.717802884,0.683440755,0.678478336,0.690906988,0.691161435,0.68713649,0.694262995,0.715583449
421,0.721924453,0.708412035,0.732699449,0.720075013,0.714788278,0.717713113,0.720508599,0.719600864,0.722010427,0.730395057
422,0.759721422,0.752525114,0.766285648,0.757450106,0.75500678,0.756013234,0.759931624,0.758109058,0.757082175,0.765044459
423,0.677469536,0.66773945,0.716360445,0.662551044,0.661874233,0.670123088,0.670593112,0.682895662,0.681586076,0.694396491
424,0.706387401,0.703500411,0.719547963,0.693822176,0.698613378,0.671616685,0.679793275,0.661299112,0.696370818,0.7074173
425,0.710933074,0.704948726,0.719737982,0.699244382,0.703247638,0.690350027,0.681437547,0.680103012,0.705505836,0.712083494
426,0.680785881,0.672269665,0.711349939,0.667653889,0.669923367,0.658508161,0.666619073,0.678407578,0.681265463,0.704636759
427,0.711636865,0.712092032,0.727625371,0.694978485,0.698533791,0.681598402,0.687388082,0.698127873,0.695132643,0.718777813
428,0.709567724,0.710635585,0.731299413,0.708490603,0.713060403,0.683637271,0.700222208,0.704564856,0.703492718,0.727215513
429,0.70833139,0.696648071,0.720759302,0.704918868,0.70277259,0.68232748,0.695905536,0.689884884,0.696043891,0.716142106
430,0.699840904,0.68462065,0.716702485,0.689948062,0.69595602,0.671309452,0.670530697,0.674233301,0.680124726,0.707660532
431,0.7259973,0.719087425,0.719175747,0.716039972,0.717284915,0.708596149,0.69854715,0.705645307,0.715212335,0.72073448
432,0.71033692,0.693483603,0.718283495,0.684330667,0.694450185,0.687155271,0.685725179,0.682351591,0.700746553,0.715935699
433,0.711684365,0.694447222,0.721313333,0.690180019,0.693952543,0.686208092,0.693967383,0.686092883,0.695272822,0.715085615
434,0.705433815,0.688921035,0.716096268,0.681565089,0.684306506,0.683935763,0.677292806,0.667570991,0.694627858,0.707681713
435,0.755393349,0.745902356,0.760804643,0.753672426,0.753936681,0.762413657,0.746901655,0.749695154,0.751338176,0.75715241
436,0.711806857,0.687651051,0.717910761,0.699068319,0.701580707,0.689887181,0.68590182,0.677372154,0.700674674,0.715695064
437,0.727433942,0.713396524,0.73275848,0.71363983,0.717204828,0.716639733,0.718472057,0.715534745,0.721432835,0.730495671
438,0.668098801,0.659353483,0.730365865,0.667504045,0.659878354,0.641779081,0.659108491,0.652968535,0.683416933,0.683270771
439,0.716600363,0.705499176,0.720581621,0.698708054,0.699641166,0.695732979,0.685350685,0.693167043,0.705251665,0.709564004
440,0.681926105,0.73159241,0.762774793,0.684020233,0.691196629,0.663764141,0.696626653,0.683119958,0.687395549,0.740460973
441,0.715549965,0.712117569,0.731160194,0.717305325,0.711614848,0.694457475,0.701614464,0.689586926,0.702911438,0.725398747
442,0.695983051,0.690152776,0.711992529,0.693787258,0.695796826,0.670714812,0.674625,0.676516256,0.679109202,0.704616086
443,0.721451339,0.718088886,0.722785901,0.70380645,0.712118202,0.688913062,0.668945635,0.682129445,0.710307091,0.713292641
444,0.714720935,0.701680893,0.720385816,0.698667654,0.704317136,0.691297439,0.699058274,0.702112421,0.703592781,0.71618258
445,0.757725726,0.747677523,0.762949582,0.752038394,0.753378214,0.74564073,0.748755824,0.746989212,0.749786595,0.759346073
446,0.717041935,0.70476471,0.720705885,0.707402677,0.706981516,0.700727177,0.695608157,0.695465386,0.707335701,0.719125395
447,0.694182039,0.700109369,0.730734982,0.667120719,0.661243202,0.645583353,0.658308713,0.673746934,0.684293295,0.704980575
448,0.712936579,0.735052552,0.801178847,0.73707335,0.704428792,0.675982484,0.698147046,0.682941383,0.712869901,0.734350222
449,0.709923445,0.702910938,0.719068244,0.704726701,0.702066151,0.671691838,0.673694673,0.676239431,0.679703312,0.695994269
450,0.712661994,0.69983342,0.724466682,0.692770055,0.706828668,0.690544828,0.676845163,0.671576805,0.70020894,0.712523106
451,0.716832967,0.711251519,0.728003948,0.701881059,0.709125943,0.69805196,0.684393719,0.664341063,0.707527859,0.725029118
452,0.705427038,0.740424206,0.76119733,0.714946518,0.726796355,0.671176561,0.684221877,0.702666046,0.68548567,0.732359563
453,0.707950995,0.69821377,0.704132791,0.697927381,0.708263599,0.6693008,0.653513732,0.656013506,0.695095768,0.701140068
454,0.698253269,0.735020422,0.804710847,0.675294676,0.671030262,0.671802917,0.683888056,0.714107689,0.707242807,0.749071808
455,0.715762599,0.714585199,0.71730907,0.699201781,0.710692745,0.659510526,0.658253995,0.64442725,0.696937471,0.700162555
456,0.713216643,0.714799593,0.72780255,0.707888495,0.709997108,0.699133434,0.693711144,0.695196743,0.714389174,0.708437988
457,0.682760015,0.717211307,0.727954957,0.692381209,0.695755267,0.677650936,0.686353834,0.69402129,0.710722038,0.700163554
458,0.706694172,0.708502885,0.719920585,0.695918818,0.701393598,0.683054861,0.676247273,0.673192051,0.704086705,0.69657363
459,0.724956333,0.723129736,0.730706252,0.71971568,0.724881234,0.721604433,0.704734528,0.707777369,0.722498818,0.72537376
460,0.720106904,0.715764929,0.732124751,0.712372167,0.718793353,0.705992955,0.704514179,0.711536473,0.71813689,0.725134276
461,0.715594628,0.717334802,0.731449847,0.715537373,0.714458856,0.69581947,0.701621072,0.70021718,0.718964704,0.709094137
462,0.720795401,0.716161036,0.731927487,0.713555205,0.711338881,0.708239484,0.704976017,0.707963113,0.721758279,0.721242067
463,0.761768182,0.757387546,0.765901687,0.756714247,0.756808758,0.756465819,0.752620264,0.754914759,0.758846933,0.760765626
464,0.754832652,0.750564529,0.766266411,0.750481281,0.74721582,0.743543363,0.7520617,0.753128296,0.754777161,0.758842263
465,0.718518676,0.717236696,0.728435328,0.713856965,0.712526324,0.700680839,0.700571878,0.698585006,0.719273562,0.712691796
466,0.728649626,0.71871093,0.731369334,0.718138013,0.721691705,0.711491784,0.706852282,0.714844486,0.722871463,0.724055554
467,0.713278578,0.710672176,0.732151586,0.700104628,0.716504147,0.693939378,0.705561245,0.712919916,0.711359779,0.721675535
468,0.677491645,0.670274433,0.704038746,0.666154071,0.67172524,0.659609678,0.6515042,0.64843077,0.688609227,0.685398307
469,0.721318185,0.714912434,0.730601934,0.712345495,0.708423595,0.706221989,0.70580896,0.707900982,0.718693149,0.721838871
470,0.674489668,0.685922183,0.70942125,0.668081581,0.665630516,0.659915674,0.656679572,0.672599721,0.683510782,0.693114101
471,0.722742995,0.716708669,0.729165661,0.712712579,0.713531746,0.705813749,0.705883493,0.704548233,0.718179609,0.723103905
472,0.671411948,0.694265284,0.711233596,0.677747724,0.675577855,0.655631603,0.669545894,0.659016825,0.677615331,0.692376844
473,0.695431403,0.704436761,0.717993931,0.686196021,0.687047534,0.677242402,0.67827578,0.676884186,0.698314187,0.705852798
474,0.719438353,0.70775011,0.727796076,0.701087286,0.709646141,0.70754285,0.705342855,0.703059901,0.708845075,0.71687365
475,0.703602772,0.707539328,0.719230845,0.697805589,0.698829774,0.689588559,0.684857356,0.680996068,0.695266989,0.708412341
476,0.718914695,0.720579765,0.731017286,0.718819328,0.71812953,0.719443134,0.715222964,0.713370682,0.721236632,0.727127143
477,0.726284048,0.723861986,0.73232634,0.722047096,0.721906084,0.719085578,0.714940557,0.715581169,0.72233526,0.729140691
478,0.751914973,0.747786131,0.765791982,0.744467145,0.74784545,0.749730118,0.754400548,0.747070147,0.754127112,0.758980286
479,0.718192563,0.716679222,0.732284325,0.713952051,0.712670623,0.701045596,0.711292889,0.713171156,0.720346764,0.72035529
480,0.760239188,0.756418664,0.766076272,0.756512889,0.759206503,0.756893856,0.754207019,0.754384577,0.758082778,0.761658846
481,0.756388835,0.753635226,0.765909192,0.745914313,0.750173945,0.750623039,0.75593694,0.749991106,0.755438574,0.763506701
482,0.719045845,0.712425411,0.731071408,0.712971067,0.711661956,0.708295504,0.706191807,0.711076163,0.71586608,0.720235519
483,0.726605924,0.720854645,0.73248483,0.722737364,0.717692195,0.713952531,0.710487449,0.712104565,0.725417279,0.724393019
484,0.754691436,0.751642166,0.766124364,0.752620432,0.746425736,0.751001408,0.755132784,0.756021779,0.75237636,0.763732416
485,0.719724547,0.719244091,0.727142749,0.708806719,0.714550888,0.708860851,0.70846207,0.706270709,0.717965719,0.724840992
486,0.716334916,0.71120394,0.731116856,0.698950969,0.703149441,0.707249422,0.710461345,0.707479817,0.713491131,0.724843717
487,0.715877877,0.715390721,0.731166711,0.70565066,0.707330007,0.707592584,0.706690634,0.706460294,0.71845306,0.725242684
488,0.717722814,0.714094585,0.727262947,0.706997252,0.710414331,0.709766517,0.706022862,0.707876864,0.715414942,0.724248359
489,0.692310009,0.693401858,0.720383635,0.68328766,0.691476621,0.690971641,0.686957767,0.678267489,0.697069357,0.709149585
490,0.717929067,0.708217474,0.729336731,0.706601858,0.716568766,0.712571549,0.713294227,0.717128441,0.710115784,0.722293492
491,0.664721796,0.659724002,0.686303854,0.669046673,0.663842341,0.653131067,0.66357947,0.675662794,0.67361855,0.661416449
492,0.715661195,0.710204113,0.7201321,0.699451231,0.708599925,0.701714298,0.698992254,0.691078792,0.699585477,0.711940019
493,0.722196023,0.705180776,0.732796245,0.715668293,0.707906714,0.719107143,0.716135865,0.718069174,0.721483422,0.730683629
494,0.753368718,0.747945745,0.766035752,0.753095223,0.748954554,0.752975178,0.756471274,0.755426446,0.753656122,0.760252763
495,0.717867848,0.710989262,0.72802584,0.718889738,0.716434575,0.713542059,0.724643569,0.721294766,0.711115719,0.722759271
496,0.725401922,0.723440554,0.732430365,0.723110438,0.721222829,0.722570741,0.721009307,0.722176485,0.719264323,0.725975747
497,0.75540951,0.748575042,0.766186561,0.752935816,0.749653311,0.75322106,0.757609874,0.754554471,0.755099401,0.763180445
498,0.701864938,0.690354495,0.719129078,0.699016304,0.700495293,0.698132586,0.699034634,0.697407322,0.692635531,0.707519194
499,0.721149502,0.706219383,0.732550035,0.704808538,0.703982973,0.713714267,0.710957923,0.698316291,0.719144663,0.726689932
500,0.70330798,0.692516965,0.718122453,0.697621435,0.689152585,0.697348761,0.701734694,0.701940299,0.700703784,0.711922327
501,0.720202573,0.713518576,0.730446933,0.706531799,0.715251829,0.714703554,0.724626282,0.716314414,0.708472974,0.729808625
502,0.704271894,0.699020702,0.72014459,0.695725237,0.697355327,0.697366022,0.702180966,0.694614253,0.696988996,0.716526901
503,0.676460466,0.688467189,0.717028511,0.675171816,0.680705349,0.671592329,0.680991305,0.686666902,0.698074721,0.698951783
504,0.747669365,0.752253032,0.756790453,0.749175198,0.750010572,0.742778365,0.741721899,0.746364306,0.752501186,0.746787279
505,0.744756346,0.752296595,0.757406224,0.753601409,0.748772749,0.736330456,0.743816178,0.740296583,0.75179187,0.749972001
506,0.753939919,0.746664385,0.757371981,0.754214183,0.753189779,0.746105677,0.749566763,0.75484942,0.750988346,0.754347908
507,0.820739364,0.817891278,0.818881014,0.820002541,0.820646267,0.815298948,0.816155836,0.816008297,0.817580315,0.82151746
508,0.820374668,0.81888225,0.820737153,0.821547202,0.820871684,0.817738951,0.818133661,0.818282342,0.816728563,0.821318114
509,0.700590865,0.700310104,0.720882864,0.694997515,0.698751498,0.695949349,0.688169617,0.674576427,0.709918461,0.714469027
510,0.710561329,0.705935774,0.728111291,0.700283425,0.698055352,0.690905953,0.703184902,0.659476626,0.70820311,0.720221304
511,0.719906885,0.693327561,0.727801271,0.71603572,0.715816014,0.702145217,0.710388166,0.709384908,0.709230418,0.722847703
512,0.76477392,0.761646037,0.766065409,0.760122536,0.76145151,0.75961452,0.759215194,0.759476344,0.75911104,0.76556785
513,0.748367409,0.746361933,0.766365068,0.750460511,0.746071213,0.748254851,0.755127148,0.744032866,0.75643824,0.760128164
514,0.748852806,0.750452469,0.766076094,0.753255051,0.747615825,0.74362229,0.753236748,0.747631481,0.755188777,0.760131291
515,0.821556909,0.817879641,0.82203968,0.820907659,0.818739326,0.817681647,0.820125676,0.819440261,0.819220154,0.821972201
516,0.750380333,0.755069037,0.766456248,0.757284295,0.753138128,0.749196677,0.7533705,0.750738879,0.757396597,0.764823024
517,0.755003632,0.752577641,0.765620172,0.753622136,0.750111384,0.747609853,0.75317765,0.748141594,0.753831211,0.759566518
