,LB,BOLE,MOOB,ARF,ARFre,RVU-LB,SS-ARF,FU-ARFre,OALE,CALMID
0,0.68906979,0.699043856,0.687354568,0.687821966,0.687640642,0.682943224,0.674485099,0.677948216,0.691082961,0.677368894
1,0.880307659,0.88127049,0.873564187,0.903276133,0.90634713,0.804530354,0.77639237,0.824280529,0.900682608,0.611023038
2,0.945447821,0.943128305,0.900827909,0.932905232,0.92722211,0.878596306,0.860528758,0.838124658,0.916858767,0.663340137
3,0.95139595,0.957417601,0.909045168,0.922852462,0.925808611,0.871792417,0.867278265,0.854774318,0.91080344,0.862457731
4,0.957411985,0.954482869,0.919265954,0.940979406,0.939060522,0.896514832,0.897929045,0.872906731,0.936184117,0.907595514
5,0.959793331,0.97074559,0.93976191,0.955253092,0.951875085,0.912127872,0.917155957,0.888571632,0.955399526,0.924355675
6,0.942087295,0.956605074,0.90547054,0.941175978,0.944105836,0.909741537,0.888590842,0.860539039,0.930092083,0.919559203
7,0.82270859,0.824233423,0.760697152,0.799964079,0.808228569,0.781278581,0.735790569,0.740952569,0.793516967,0.795105847
8,0.813906682,0.820670838,0.744716168,0.797865199,0.807179006,0.794228447,0.745154373,0.729571414,0.803948179,0.80470482
9,0.687647341,0.689392374,0.684881007,0.673523947,0.66945121,0.666582718,0.649554005,0.638455936,0.679227473,0.667532001
10,0.82623648,0.829579363,0.825084132,0.809075357,0.802515968,0.795809548,0.748115363,0.733644002,0.810174021,0.804569183
11,0.82228337,0.820554175,0.80983342,0.804034584,0.808294235,0.801303207,0.745493921,0.769309435,0.810889731,0.805814788
12,0.918686234,0.920850184,0.901870698,0.892546344,0.901666765,0.899848067,0.839163217,0.827769255,0.906212086,0.90748965
13,0.930431002,0.939298685,0.911787102,0.91259295,0.902780987,0.915401904,0.870516942,0.873990789,0.920162937,0.928818739
14,0.805630741,0.810416545,0.807942788,0.764926864,0.773355929,0.808356326,0.745188442,0.754861065,0.796909533,0.807061845
15,0.745284377,0.746716413,0.745745425,0.742945504,0.742355699,0.738927376,0.711325638,0.725786119,0.724588398,0.732288664
16,0.705523382,0.705898183,0.692232537,0.704303255,0.703745222,0.695807433,0.691639821,0.69345352,0.695359416,0.693799208
17,0.710174969,0.710990893,0.697303297,0.708321894,0.707445324,0.701551294,0.69712404,0.687813424,0.701458849,0.705386252
18,0.71256517,0.712093964,0.709170352,0.711461926,0.71063502,0.706588425,0.705870821,0.704195239,0.708518219,0.711530194
19,0.709293176,0.710634367,0.70807164,0.708660766,0.707776827,0.697915785,0.7007109,0.702879218,0.703155635,0.705054775
20,0.760743415,0.759357451,0.756871392,0.760374786,0.760219838,0.752525799,0.757276694,0.75718829,0.754166938,0.758627981
21,0.761544834,0.761194141,0.757824028,0.76140222,0.761047421,0.759988388,0.760576587,0.760760616,0.760981145,0.761147206
22,0.761485221,0.760090233,0.755990433,0.760927185,0.76070119,0.755816586,0.7578178,0.756861,0.756693299,0.75741149
23,0.760811855,0.760206018,0.756536464,0.760351049,0.758914134,0.753783268,0.757134798,0.756921407,0.754382886,0.758323127
24,0.761298483,0.760738928,0.758109938,0.761107239,0.760861583,0.756931081,0.758700459,0.75710146,0.755367634,0.760932147
25,0.761276232,0.760857531,0.758388696,0.760941463,0.761323502,0.758607271,0.759663402,0.759457896,0.758132289,0.760079096
26,0.760741772,0.760349698,0.758295563,0.760692243,0.760613427,0.759648629,0.759525799,0.759877932,0.758497551,0.759565777
27,0.760339236,0.759269958,0.755325547,0.75939,0.758964567,0.756823448,0.757200319,0.757517731,0.755464443,0.757005909
28,0.760896637,0.759443036,0.754943585,0.760095873,0.760114675,0.757083486,0.757522601,0.757224499,0.755309188,0.757703453
29,0.761131304,0.759131117,0.754506197,0.760700992,0.76104738,0.75704339,0.757937446,0.758198999,0.755036115,0.758328335
30,0.760578787,0.758426201,0.754288416,0.760024737,0.760851658,0.756991071,0.757555543,0.757951013,0.754679182,0.757475212
31,0.761206762,0.759726814,0.757159147,0.761072718,0.761136369,0.758938095,0.759184149,0.759507614,0.756731771,0.758952356
32,0.760667014,0.759445606,0.754753088,0.759689533,0.760055606,0.757051635,0.756916052,0.75661164,0.753170248,0.757281705
33,0.760542425,0.759183584,0.753690861,0.760030142,0.759446855,0.757223475,0.757463215,0.757448727,0.754247672,0.758180018
34,0.694945126,0.693689043,0.702869652,0.69044474,0.691608775,0.694834791,0.694645936,0.69541373,0.699328408,0.694640371
35,0.71008659,0.694924938,0.702571584,0.702986194,0.696485695,0.697001586,0.695042055,0.695984394,0.697693783,0.697748683
36,0.713138377,0.699096257,0.709426755,0.711931644,0.706652196,0.704099628,0.699804761,0.700543396,0.70493765,0.707097409
37,0.761713298,0.760987584,0.754858512,0.761249394,0.761440258,0.760506093,0.760590744,0.760054666,0.760131875,0.761155606
38,0.761892161,0.761467466,0.758387783,0.761729676,0.761676001,0.761461503,0.761524763,0.761497664,0.761466306,0.76162383
39,0.76190329,0.761871339,0.758998014,0.761900936,0.76190329,0.761883267,0.761812811,0.761852814,0.761883585,0.7618973
40,0.761903417,0.761852291,0.759845965,0.761888145,0.761880881,0.761873055,0.761786447,0.761877518,0.761866363,0.761890184
41,0.761473524,0.760646703,0.758763267,0.761179734,0.760955359,0.759880554,0.759925683,0.760505619,0.758627748,0.75970227
42,0.761460339,0.761031088,0.758533129,0.761431996,0.761283529,0.760779341,0.760632617,0.760732277,0.758912385,0.760557457
43,0.761791822,0.760993459,0.75968826,0.761718733,0.761764973,0.76158473,0.761257151,0.76131007,0.759265628,0.761302927
44,0.761390321,0.76067568,0.757735398,0.761223181,0.761415132,0.761085007,0.760374528,0.760691386,0.757439116,0.76118146
45,0.76169147,0.76112493,0.760613396,0.761710832,0.761748509,0.761556644,0.761336757,0.761409001,0.760675615,0.761768137
46,0.76186685,0.76119561,0.761147325,0.761781394,0.761803291,0.761739459,0.761429251,0.761698579,0.761015985,0.761784688
47,0.76189502,0.761876336,0.761839364,0.761879009,0.76186907,0.761880876,0.761717315,0.761798024,0.761879258,0.761877608
48,0.761208834,0.761542751,0.760898143,0.76113151,0.761146746,0.760644452,0.760831441,0.760586584,0.760734451,0.760689775
49,0.76190424,0.761470604,0.761151446,0.761887009,0.761827355,0.761012422,0.761399835,0.761197639,0.761051561,0.760977196
50,0.761827995,0.760915796,0.761130345,0.761606552,0.761604725,0.76071759,0.760861136,0.760379408,0.760505975,0.760721159
51,0.761869738,0.761003796,0.761243002,0.761550445,0.761420382,0.761173071,0.760895554,0.760771897,0.760295178,0.760954058
52,0.761535416,0.76076063,0.760771105,0.761740942,0.761733115,0.761511914,0.760633788,0.761076922,0.759399401,0.761346536
53,0.761868022,0.760296103,0.760878589,0.761611935,0.76164904,0.761368646,0.760254625,0.761487115,0.758873613,0.761196514
54,0.761713998,0.760619007,0.759795555,0.761131849,0.760905606,0.760680121,0.75987456,0.76112314,0.757873408,0.760781891
55,0.761353356,0.760333895,0.760332231,0.761019047,0.760810303,0.760392451,0.75951427,0.760518915,0.75846786,0.760613265
56,0.761485615,0.759937829,0.760350839,0.761058614,0.760446015,0.759790817,0.758863824,0.759711062,0.757020021,0.759560399
57,0.761452987,0.760064477,0.75977369,0.760341166,0.760338512,0.759930626,0.758872635,0.759144979,0.756045703,0.759897447
58,0.761266587,0.759818889,0.75960214,0.760447939,0.760134183,0.760032876,0.758992788,0.759368452,0.756221998,0.760713242
59,0.761540128,0.760716698,0.760243283,0.761242041,0.761064231,0.759970678,0.759467719,0.759534546,0.757027484,0.761016774
60,0.761447951,0.760434113,0.760378665,0.761061952,0.76104617,0.76033144,0.759456285,0.758965767,0.755745561,0.761291163
61,0.760841252,0.759317291,0.758001479,0.759819058,0.759706366,0.758889178,0.758031908,0.757696422,0.754706668,0.759990162
62,0.760042097,0.758598955,0.754671883,0.758492553,0.757971132,0.756224955,0.753824994,0.753561465,0.751142956,0.757513204
63,0.760037018,0.758955742,0.756823733,0.759384029,0.758666313,0.757636808,0.755471765,0.755711078,0.752952298,0.759506902
64,0.760901088,0.759724381,0.757938933,0.759944532,0.759611532,0.758017255,0.756650985,0.755808783,0.755989471,0.759212554
65,0.761347021,0.759985363,0.755622386,0.760992721,0.760783055,0.758198134,0.756747947,0.757663032,0.755648348,0.760764147
66,0.761540088,0.759712909,0.758891491,0.760948646,0.760918123,0.760062172,0.759004795,0.759260807,0.757726248,0.761085847
67,0.761661677,0.759966222,0.760611101,0.761333049,0.761190652,0.761104507,0.760296816,0.760595277,0.759139284,0.761537824
68,0.761448098,0.760423623,0.76002046,0.761634122,0.761593758,0.760537707,0.760753624,0.760906371,0.760094069,0.761443201
69,0.761855476,0.760767284,0.761221464,0.761773125,0.761783418,0.761728445,0.76155557,0.761481619,0.761325869,0.761829928
70,0.761206895,0.760393124,0.759725111,0.760079142,0.760245049,0.759942197,0.758552059,0.758308259,0.758103255,0.759468247
71,0.704133125,0.695738583,0.703672188,0.69828168,0.699990106,0.6863287,0.689708096,0.690861911,0.691716988,0.695111874
72,0.71230011,0.707996651,0.708806498,0.710827432,0.711269434,0.708370158,0.702219212,0.704624269,0.707521953,0.709121113
73,0.712899406,0.706116378,0.710717505,0.711748282,0.710885276,0.710392229,0.705993743,0.705853089,0.707309581,0.71243855
74,0.71210402,0.703897132,0.705904446,0.711734661,0.71005391,0.707448261,0.704007863,0.706559792,0.70365841,0.709521461
75,0.709036153,0.697643896,0.704365256,0.707553481,0.704354352,0.698706081,0.699047508,0.69764708,0.697298232,0.702593084
76,0.759926926,0.757096259,0.756624137,0.75898112,0.75787906,0.757086685,0.755713405,0.755093965,0.753315375,0.759488826
77,0.761277718,0.759748593,0.758476097,0.761094776,0.760827351,0.759054188,0.75849079,0.757874747,0.755684916,0.761036412
78,0.761538175,0.758707552,0.759712896,0.761505102,0.761378075,0.760304867,0.759407294,0.759287167,0.756722141,0.761515668
79,0.761671628,0.759966883,0.758822354,0.7612315,0.760930675,0.760020535,0.759610283,0.759532482,0.757289929,0.760756218
80,0.761441126,0.75992967,0.759723286,0.760977357,0.760779106,0.759798021,0.759362642,0.7599804,0.756391199,0.761047433
81,0.76175897,0.759773008,0.760594777,0.761406216,0.761320635,0.760815425,0.760472905,0.760399522,0.758128732,0.761366691
82,0.761737431,0.759599974,0.761539493,0.76139905,0.760950688,0.760918008,0.76006802,0.759796388,0.757654805,0.761523679
83,0.761483131,0.759572105,0.760711132,0.760953936,0.761097545,0.760848944,0.759957013,0.758730159,0.756796399,0.761359705
84,0.760808642,0.758984282,0.759104926,0.760215457,0.76017266,0.759332265,0.758769576,0.75666153,0.755457366,0.759997164
85,0.760708983,0.758864373,0.759946336,0.759756283,0.760015459,0.758556754,0.757971831,0.75671611,0.752251216,0.759835348
86,0.761408894,0.759835606,0.761122691,0.760936576,0.761059017,0.760806079,0.759505228,0.759076597,0.756370921,0.761338589
87,0.759311843,0.757802709,0.757094885,0.758189304,0.7586956,0.755873426,0.755328668,0.754360524,0.751927845,0.757950589
88,0.76146181,0.759507289,0.757611796,0.760886599,0.760285079,0.758404144,0.753090743,0.752027915,0.75475437,0.760922858
89,0.761526524,0.760259947,0.759602289,0.760738527,0.760752079,0.760081519,0.756317294,0.75673718,0.756271097,0.760660934
90,0.760932957,0.759309943,0.757876386,0.760267361,0.759185321,0.758664247,0.756176461,0.757308778,0.755467068,0.759968919
91,0.760345062,0.757245743,0.760077381,0.760337861,0.760270289,0.758965704,0.758403299,0.758317617,0.754948545,0.760322146
92,0.761364011,0.760665875,0.760790266,0.761532471,0.761147591,0.760463405,0.75992808,0.760527076,0.759965687,0.761302502
93,0.76154356,0.760842358,0.76103503,0.761145278,0.761285653,0.760846453,0.759978789,0.76062028,0.759702904,0.761311576
94,0.761059508,0.760832788,0.761347023,0.761258531,0.761055778,0.760448605,0.759396138,0.759791965,0.758489975,0.76077579
95,0.761591205,0.759819747,0.760427193,0.760900103,0.760386018,0.75958023,0.759047344,0.759217582,0.756128245,0.759932979
96,0.760508289,0.759727408,0.759951727,0.760174645,0.760050121,0.759201177,0.757187318,0.757868377,0.75605775,0.759398959
97,0.761196271,0.760030535,0.7606865,0.760485652,0.76066264,0.760562215,0.759000554,0.759950059,0.75954993,0.7606086
98,0.682172281,0.679063291,0.696311298,0.687600282,0.683253644,0.685705259,0.681969251,0.698998761,0.686183216,0.690704681
99,0.709557695,0.707122756,0.707417239,0.703197805,0.702601704,0.70473836,0.699647002,0.69736607,0.694622088,0.698815727
100,0.713481706,0.709678954,0.711455799,0.709878711,0.711214132,0.710526305,0.704954957,0.706346843,0.703611074,0.711931014
101,0.710775708,0.703829168,0.707194305,0.708549703,0.711129074,0.710901947,0.706127612,0.707045639,0.707735775,0.710613275
102,0.712479267,0.712375289,0.710043691,0.709292151,0.711096877,0.711820762,0.705455818,0.706594028,0.709479893,0.711898293
103,0.71008363,0.708529321,0.70658347,0.706946229,0.706258851,0.703755211,0.701415083,0.703423652,0.707164067,0.702162281
104,0.711152002,0.706727379,0.709596513,0.708021959,0.707555162,0.704726108,0.697360953,0.696156281,0.707678231,0.700717791
105,0.761019922,0.760391997,0.761104888,0.760902979,0.760884554,0.761107628,0.760416969,0.760472055,0.760521908,0.761185695
106,0.761405211,0.760234955,0.760576781,0.760569596,0.760290276,0.760572051,0.759501607,0.759533358,0.759316467,0.760606839
107,0.709896589,0.701927123,0.70763094,0.700310396,0.705533856,0.698642951,0.692348425,0.695294114,0.694628433,0.698569245
108,0.712017899,0.70961625,0.709043967,0.706706811,0.70726133,0.699513693,0.697797339,0.699389078,0.696778719,0.705222412
109,0.713617128,0.71214316,0.707369022,0.710104216,0.707541549,0.703871143,0.698545044,0.700236478,0.69853586,0.70735297
110,0.713902353,0.7120091,0.711477411,0.712765261,0.710542485,0.710585161,0.706683029,0.709929753,0.702838533,0.712430656
111,0.712755686,0.697112814,0.711081271,0.710335626,0.707618316,0.707729964,0.704300292,0.703495764,0.69894713,0.709147294
112,0.710918323,0.698570924,0.709066755,0.709123863,0.706110373,0.707696259,0.698190122,0.702817429,0.696039678,0.707634871
113,0.713298475,0.701669087,0.710911006,0.70865413,0.709226509,0.707131769,0.699990286,0.701809192,0.703253859,0.708917445
114,0.713944382,0.689225772,0.712676241,0.710837221,0.70911134,0.709706252,0.703606721,0.70141287,0.699637573,0.711125817
115,0.761403947,0.760191499,0.760693204,0.7613857,0.760610355,0.760012968,0.758025618,0.754562252,0.754769593,0.761010674
116,0.760034357,0.759263519,0.758741101,0.759820372,0.759242443,0.758177094,0.75513933,0.750688728,0.752509026,0.75834799
117,0.758581699,0.758467952,0.758104015,0.758321569,0.758581513,0.754203948,0.751660688,0.749191036,0.745191289,0.756604737
118,0.757863541,0.758324736,0.758062403,0.758697497,0.758338215,0.756846618,0.754854249,0.753381721,0.749482412,0.757625992
119,0.759509869,0.758765647,0.757993117,0.758079377,0.758646876,0.757876613,0.755406204,0.755293872,0.749952762,0.759149336
120,0.759469657,0.75898,0.759147655,0.757911136,0.758042723,0.756489706,0.753870304,0.755444689,0.748079851,0.758809317
121,0.760295924,0.759120188,0.75975893,0.758980871,0.759187942,0.757551925,0.755367887,0.755882683,0.75276066,0.759406319
122,0.759426246,0.758961517,0.757700316,0.758363129,0.758119113,0.755687419,0.753827279,0.752106131,0.752166985,0.757640893
123,0.759955275,0.75898518,0.75909705,0.759326693,0.75847494,0.755364027,0.753924032,0.751530231,0.751353191,0.758254325
124,0.760402058,0.75861221,0.759325829,0.759134963,0.75937523,0.756189048,0.75536009,0.752920595,0.752136332,0.759124912
125,0.760184703,0.758201192,0.758190406,0.757984853,0.758152664,0.755591741,0.754742003,0.753386936,0.753938502,0.759124975
126,0.759980184,0.758652625,0.757964214,0.758965924,0.758107478,0.756568372,0.756165581,0.756055717,0.756248549,0.759454782
127,0.7603546,0.759010229,0.758453605,0.759488988,0.758962875,0.7576068,0.756723886,0.756053761,0.756458475,0.759433646
128,0.761035816,0.759219844,0.758566223,0.759831444,0.760201443,0.757650145,0.756014167,0.757021436,0.754254493,0.759431117
129,0.761391314,0.75888873,0.758501851,0.760254494,0.75995551,0.757276346,0.757631521,0.756756285,0.755101174,0.760217649
130,0.761629828,0.760179072,0.757146916,0.760442821,0.760854527,0.759281611,0.75970572,0.758419462,0.759132508,0.761434366
131,0.76095987,0.75985386,0.758520649,0.760170417,0.760433499,0.759603725,0.75927832,0.759050969,0.758965187,0.760422604
132,0.761652124,0.760436497,0.759247037,0.76109038,0.760735515,0.760604225,0.759414849,0.760263003,0.758723166,0.761173706
133,0.761544641,0.759852771,0.760220526,0.760970334,0.760967817,0.760670508,0.759120096,0.759942966,0.756855106,0.76106071
134,0.705876217,0.698798786,0.702611448,0.700569305,0.702460818,0.688339988,0.689814334,0.689588262,0.672300608,0.67982457
135,0.711506983,0.70548815,0.706485311,0.709241254,0.710170699,0.703518659,0.703047129,0.706397571,0.698436437,0.698566082
136,0.712624688,0.707525999,0.709838883,0.709466882,0.707983169,0.707301395,0.699590782,0.705563341,0.704773159,0.704441235
137,0.713306701,0.70944472,0.711943039,0.711541416,0.71069371,0.710631204,0.703366983,0.708242121,0.707496355,0.710525009
138,0.712107361,0.708203051,0.709882805,0.710030436,0.709863646,0.708252439,0.701814712,0.703285823,0.700700198,0.710632029
139,0.713070866,0.704028181,0.70713853,0.710083491,0.708257999,0.704512511,0.698087739,0.700766497,0.697302256,0.711888336
140,0.71171601,0.703223622,0.706371556,0.709748939,0.707044804,0.703858586,0.698586296,0.704128361,0.700975964,0.711278369
141,0.711227156,0.699273302,0.704249416,0.707535139,0.705586049,0.701877955,0.696528917,0.69393524,0.700198097,0.710383636
142,0.713095882,0.701604006,0.703962767,0.70740875,0.704482868,0.702849238,0.692917986,0.690997473,0.704902664,0.710960398
143,0.713241277,0.701825943,0.707358988,0.709391252,0.707498834,0.708069603,0.700926757,0.70062162,0.706914394,0.71288102
144,0.713126571,0.698404235,0.710328658,0.708932572,0.70922534,0.709327167,0.702586265,0.705038996,0.706324197,0.711481644
145,0.761458315,0.760094204,0.759199256,0.760274892,0.759743265,0.758798806,0.757147955,0.75774137,0.756429363,0.760568787
146,0.761477547,0.760221724,0.759091974,0.760855905,0.760795825,0.758673509,0.75681282,0.757177347,0.757605239,0.760558065
147,0.761775972,0.760512028,0.759746068,0.76142436,0.76134791,0.760723982,0.758951788,0.758153569,0.760102401,0.761451424
148,0.76164985,0.761058721,0.759826405,0.761461969,0.761496594,0.761217185,0.759911822,0.75794567,0.760941054,0.76154557
149,0.761769105,0.760568071,0.760478923,0.761302535,0.761282746,0.761159586,0.760340689,0.759620757,0.760672394,0.761120255
150,0.761833191,0.760541095,0.761331225,0.761636479,0.761584924,0.761628893,0.760899247,0.759718554,0.760565786,0.761657814
151,0.761356117,0.759966804,0.758830283,0.760987829,0.760331611,0.75984776,0.759236409,0.758078338,0.759393644,0.760165481
152,0.761712294,0.760304312,0.759454258,0.761441456,0.761409672,0.760680202,0.760333921,0.759471069,0.759066731,0.761159463
153,0.761582277,0.760702794,0.759906877,0.761442706,0.761382214,0.761153653,0.760909067,0.760813689,0.760852598,0.761514521
154,0.761394972,0.760780869,0.758675649,0.761387468,0.761244683,0.76074276,0.760509333,0.760563528,0.760637304,0.761129053
155,0.761681134,0.760904362,0.75963676,0.761316138,0.761590562,0.761204246,0.76098985,0.761130126,0.760922433,0.761518808
156,0.761592817,0.760745681,0.759517068,0.761308451,0.761560949,0.760675213,0.760770134,0.761045331,0.760382617,0.761238616
157,0.761571636,0.76056141,0.760584887,0.761309797,0.761403706,0.761052004,0.760711969,0.760918538,0.760626601,0.761183797
158,0.761292269,0.760296434,0.759604661,0.760746542,0.760112783,0.759427777,0.757939865,0.75608397,0.756862931,0.758125895
159,0.760818812,0.759248897,0.758417656,0.759981065,0.759694969,0.75879849,0.757705294,0.755122612,0.755191488,0.759180683
160,0.76038457,0.759188401,0.758940146,0.759507699,0.759242008,0.757591528,0.756890584,0.756800209,0.756381774,0.759114038
161,0.761241413,0.75924228,0.758577157,0.760625638,0.759505247,0.758780471,0.757221935,0.756926058,0.75780781,0.759817022
162,0.760444187,0.75861008,0.758918394,0.7601642,0.758892431,0.758760848,0.756788156,0.756925474,0.756530961,0.759714316
163,0.758860504,0.757558101,0.756314929,0.75861962,0.758273951,0.75669902,0.755111875,0.753759693,0.755095194,0.758229149
164,0.75951756,0.758164858,0.754090914,0.759003783,0.757612602,0.752838736,0.751532141,0.754528618,0.751239878,0.756809146
165,0.760434201,0.75895278,0.752021183,0.759138038,0.757759597,0.755204597,0.753060625,0.756087245,0.751988615,0.757854264
166,0.760935382,0.759821609,0.754419354,0.760221865,0.760171753,0.758803939,0.756826064,0.757767252,0.755040012,0.759967093
167,0.761151363,0.759737776,0.758726598,0.760698748,0.759880837,0.759504678,0.758290592,0.757873348,0.757904402,0.760536964
168,0.761685384,0.760160319,0.759931093,0.761387863,0.761246252,0.760302045,0.759832338,0.759060889,0.759103195,0.760840201
169,0.76137178,0.759392167,0.760148715,0.760909362,0.760648924,0.759949736,0.758673195,0.757634419,0.757008122,0.760446032
170,0.695037652,0.700322191,0.695080092,0.695597367,0.690936242,0.685595191,0.674672754,0.691825564,0.682843587,0.685688312
171,0.710341816,0.703548877,0.703585817,0.705923861,0.706396384,0.694948349,0.692393149,0.700614193,0.688845853,0.701287329
172,0.713299704,0.708851038,0.708422426,0.710931482,0.710584424,0.706062287,0.702750928,0.703940156,0.699231593,0.709859289
173,0.71219148,0.710799877,0.709956361,0.711298475,0.712137913,0.709467515,0.707361183,0.704505051,0.701550639,0.71210486
174,0.712537786,0.707489613,0.711233462,0.710428008,0.711959553,0.708900606,0.705308659,0.704859878,0.706163481,0.710947702
175,0.713130517,0.709707812,0.711907165,0.711239075,0.710475649,0.71088109,0.705743967,0.706220006,0.707216469,0.711798995
176,0.713091718,0.710435159,0.711321022,0.712367647,0.711145508,0.711197078,0.708265086,0.707504087,0.709094745,0.711931244
177,0.712525342,0.708810424,0.710547219,0.712194952,0.71131128,0.710055293,0.707732847,0.706752581,0.707148085,0.710728558
178,0.712680244,0.703746591,0.709422528,0.711365343,0.711132487,0.709371476,0.706130045,0.705882918,0.708325356,0.711820294
179,0.713304624,0.709967302,0.712035321,0.712398678,0.711685828,0.71157854,0.708997694,0.709310035,0.710463951,0.712187343
180,0.713225935,0.710333839,0.711776318,0.712829439,0.711811814,0.711024631,0.710184742,0.707497641,0.710777524,0.711925444
181,0.712861025,0.70201467,0.710489416,0.712741927,0.711396634,0.710038619,0.70876399,0.706607596,0.710863138,0.71206043
182,0.713681206,0.699045334,0.712789763,0.713608394,0.712526365,0.711940923,0.711089285,0.707955295,0.711770392,0.713467685
183,0.713416664,0.700152723,0.713522762,0.713372499,0.713455191,0.712365858,0.711907958,0.71099461,0.710886488,0.712953211
184,0.712765513,0.686006929,0.712016314,0.712808924,0.712402219,0.710052775,0.709953247,0.710137178,0.709141239,0.711522748
185,0.711809365,0.702088221,0.712150501,0.710779698,0.70912775,0.705638318,0.703313102,0.705897891,0.703602715,0.707040943
186,0.712904486,0.701027342,0.712609374,0.711239974,0.710136022,0.707943301,0.705299623,0.705119042,0.70460944,0.709457796
187,0.712098822,0.704887168,0.711384761,0.711200783,0.710855975,0.708815762,0.707366492,0.709173008,0.705328879,0.710867208
188,0.713014056,0.704214073,0.71099121,0.71178657,0.712651081,0.710771893,0.707149254,0.70782912,0.707903326,0.712080763
189,0.712470247,0.705965596,0.711391516,0.70987111,0.710921316,0.709696137,0.704777936,0.705386866,0.708760948,0.710875573
190,0.712249304,0.706673727,0.712061174,0.711214948,0.712067173,0.709120096,0.706190443,0.704472867,0.707618725,0.711405186
191,0.712163855,0.70911094,0.712604373,0.710301985,0.710199426,0.709857137,0.705024932,0.702298083,0.708562727,0.712010065
192,0.713373002,0.709176812,0.712056946,0.711843428,0.71037713,0.711591008,0.707359963,0.705402809,0.709073066,0.712843898
193,0.713655971,0.710536933,0.712031973,0.712351136,0.711469904,0.710957083,0.707700513,0.706344377,0.706945883,0.71250456
194,0.713570604,0.710946727,0.712643886,0.710733992,0.71200251,0.710074199,0.707666866,0.707440041,0.70702231,0.712447421
195,0.713587271,0.710536763,0.712975369,0.712976374,0.712850347,0.710617603,0.709501059,0.708775626,0.708257533,0.713000546
196,0.713067756,0.709252918,0.712230358,0.712783324,0.711555375,0.710027789,0.709615629,0.708808023,0.709723383,0.712736377
197,0.713678119,0.700383269,0.712367231,0.712909424,0.711715611,0.710428908,0.709738466,0.711033367,0.708559271,0.712257202
198,0.713422899,0.696912095,0.71320184,0.711936578,0.712731594,0.710537936,0.708239639,0.710119919,0.706736837,0.712451042
199,0.714222482,0.706301951,0.71341588,0.713614238,0.713651865,0.712753375,0.710478242,0.712059621,0.707855175,0.713543294
200,0.7137037,0.703676798,0.712418112,0.713168716,0.713114401,0.712964079,0.710616943,0.712502727,0.707546585,0.71356978
201,0.713751595,0.701483164,0.711666044,0.712904343,0.712596056,0.71098661,0.709854453,0.711139043,0.707600711,0.712594531
202,0.712384223,0.707601797,0.712068823,0.711027591,0.711421472,0.71119166,0.706731215,0.708685912,0.707249914,0.712669935
203,0.713364379,0.707292618,0.711541285,0.710246477,0.712188823,0.711290845,0.705645668,0.709402537,0.708428012,0.712605835
204,0.713420848,0.708862868,0.713283851,0.711438611,0.712807988,0.7109997,0.706169979,0.710438152,0.707422483,0.712227688
205,0.713713596,0.710059663,0.713316087,0.712512973,0.712760719,0.711681503,0.70724366,0.7092532,0.706621756,0.712963023
206,0.714170298,0.709418972,0.713099273,0.712997237,0.713513837,0.713291163,0.710370611,0.713745473,0.708335417,0.713638778
207,0.710092017,0.709917978,0.71225966,0.713210202,0.712007428,0.710250227,0.710512325,0.709575718,0.707983275,0.711090253
208,0.710576135,0.710666769,0.71199611,0.712939605,0.711120703,0.706799359,0.709387875,0.710436915,0.708225625,0.710208442
209,0.713027163,0.69772106,0.712557116,0.710626064,0.710716381,0.710958045,0.709499935,0.711896512,0.708469401,0.712023223
210,0.704117238,0.697434179,0.708440064,0.707131847,0.704095921,0.696425959,0.698476923,0.706570829,0.70663685,0.69664868
211,0.711414175,0.700130609,0.709016003,0.712165557,0.711987897,0.711460154,0.707912031,0.707573749,0.708016875,0.708202601
212,0.711280946,0.709021621,0.711093307,0.712963274,0.713369319,0.710923181,0.708982727,0.705706244,0.709787891,0.711525141
213,0.712485249,0.709832348,0.711459366,0.71246754,0.712405755,0.709390394,0.707921453,0.707197155,0.710205448,0.711181656
214,0.711294146,0.710773711,0.712022726,0.711201149,0.70950587,0.709130966,0.705938845,0.706633365,0.708721467,0.710290293
215,0.713452084,0.708364743,0.713228728,0.713154206,0.713501969,0.711533483,0.709123275,0.7094187,0.710299137,0.713123832
216,0.710627934,0.706751591,0.708402147,0.710172566,0.711085266,0.70818757,0.708586881,0.709583914,0.70605531,0.71050188
