,LB,BOLE,MOOB,ARF,ARFre,SS-LB,VU-ARF,VU-ARFre,OALE,CALMID
593,0.927526491,0.92897465,0.927679953,0.930541854,0.930626673,0.913101363,0.923804364,0.923875845,0.920862037,0.916947117
594,0.928870342,0.930138949,0.930422886,0.930867772,0.930971971,0.920402577,0.926833105,0.929327215,0.924074159,0.92455514
595,0.919872099,0.929504594,0.924482299,0.929832685,0.929812977,0.921447083,0.927485743,0.927639928,0.925260158,0.917892411
596,0.929361594,0.93109426,0.927705373,0.931110264,0.930685036,0.924640035,0.929416619,0.92828646,0.924821304,0.926686849
597,0.929217585,0.931033145,0.929216909,0.931041469,0.931039212,0.926891101,0.930057039,0.929097856,0.926647628,0.927850826
598,0.930504208,0.930644923,0.928072407,0.930944921,0.931042454,0.926111659,0.930496978,0.929704914,0.926591817,0.92789448
599,0.929978638,0.931052214,0.929040354,0.930246684,0.930879129,0.921962858,0.930149532,0.930245453,0.925596874,0.922593341
600,0.926214756,0.930485076,0.929415964,0.931176988,0.931017235,0.922494334,0.929653425,0.930418496,0.92563563,0.917570918
601,0.925225018,0.930483349,0.929206438,0.930753924,0.930563122,0.920047103,0.930264414,0.927554149,0.925427921,0.917167366
602,0.930705585,0.931038021,0.928903896,0.930469546,0.931068115,0.920923334,0.929408986,0.926711293,0.923700885,0.923497374
603,0.924194855,0.926915897,0.928550993,0.930966322,0.930739291,0.9202239,0.929623991,0.92981393,0.923144938,0.922211891
604,0.928351943,0.930494838,0.928013377,0.931071243,0.931073367,0.922743952,0.92973166,0.930594957,0.925448791,0.925233553
605,0.927710981,0.929166957,0.929850753,0.931136342,0.93121132,0.926007759,0.930603502,0.930849048,0.925536311,0.927660311
606,0.929446268,0.929715671,0.929311893,0.931240083,0.931201263,0.924457865,0.930576468,0.93092189,0.924417067,0.92617663
607,0.93022757,0.930810521,0.929214886,0.93124861,0.931290082,0.92866456,0.930929261,0.931137369,0.9254753,0.929140982
608,0.924764733,0.930340127,0.92741254,0.928508752,0.930632018,0.920206122,0.930037121,0.930293798,0.921106878,0.925673401
609,0.931310793,0.931310014,0.928828763,0.931313131,0.931313131,0.928810637,0.930985562,0.931229038,0.928108813,0.928380108
610,0.930663139,0.931223407,0.930504424,0.931159212,0.931293971,0.92973115,0.931067273,0.930875233,0.92825633,0.930504579
611,0.926264471,0.929534053,0.929450704,0.930486971,0.931277114,0.921700684,0.930892408,0.931063374,0.927422147,0.929065093
612,0.925227008,0.93121115,0.929105957,0.931102287,0.931255325,0.928439866,0.931071438,0.931069518,0.927247402,0.930791348
613,0.926449647,0.931042284,0.92831797,0.931193508,0.931285328,0.927908201,0.930981304,0.930366246,0.92461628,0.927974901
614,0.894810937,0.903968843,0.9272831,0.929635596,0.930629089,0.855287489,0.929901294,0.928995836,0.908407609,0.89073965
615,0.888233551,0.888307767,0.895854286,0.894507353,0.896020312,0.850484649,0.886738692,0.883582168,0.875528457,0.883993312
616,0.89792573,0.897751407,0.899304457,0.900815435,0.900971996,0.885825898,0.899700398,0.897145575,0.891259373,0.899217667
617,0.89660155,0.895862913,0.899630396,0.900416104,0.900724042,0.885571463,0.899998073,0.899345998,0.892980738,0.895874889
618,0.900611934,0.900591687,0.900533881,0.900895963,0.900958194,0.895277018,0.900915966,0.900988489,0.898090085,0.897416483
619,0.8997255,0.901010101,0.900345526,0.900985328,0.901010101,0.89819805,0.900964808,0.900984798,0.89860922,0.89829931
620,0.897162251,0.898004822,0.900478697,0.900978925,0.901010101,0.88977375,0.90084976,0.900985886,0.897508049,0.891752496
621,0.900706325,0.901005857,0.900323638,0.900956562,0.901003366,0.898669929,0.899458969,0.90088173,0.896122162,0.897003346
622,0.901010101,0.901009241,0.900773381,0.901004552,0.901010101,0.898607848,0.900869424,0.90083927,0.897211307,0.898398913
623,0.901008443,0.900990677,0.900803677,0.901010101,0.901010101,0.89970647,0.90096852,0.900960547,0.898565543,0.90032122
624,0.898164004,0.900543283,0.900881724,0.900969331,0.900991019,0.8971416,0.900888678,0.900900087,0.898634916,0.898369589
625,0.899044722,0.90021533,0.900871946,0.900944439,0.901009581,0.89861609,0.900927985,0.900999814,0.899099429,0.899764126
626,0.897021138,0.897853722,0.900087348,0.900860255,0.900987241,0.888286707,0.900791927,0.900975093,0.897430758,0.891415843
627,0.898042562,0.898525303,0.900524698,0.898939695,0.898975205,0.893837714,0.899426725,0.899191436,0.897120958,0.894271847
628,0.900637032,0.901008854,0.900368603,0.899779174,0.899715057,0.887483181,0.898548638,0.89991124,0.891247088,0.895488863
629,0.900521354,0.900507902,0.900558443,0.90100837,0.901009372,0.897585531,0.900730806,0.900961995,0.897842232,0.897130162
630,0.900452743,0.900457905,0.900544936,0.90097838,0.901009272,0.898514986,0.900900524,0.900999997,0.897738141,0.898485134
631,0.901007477,0.900935264,0.900537478,0.901010101,0.900980927,0.900847049,0.90099355,0.901010101,0.899622918,0.900965555
632,0.900971067,0.901006182,0.900526997,0.901010101,0.901010101,0.900660185,0.901006018,0.901010101,0.899991882,0.900993215
633,0.901010101,0.901010101,0.90033226,0.901010101,0.901010101,0.900784686,0.901000514,0.901010101,0.899776182,0.900884125
634,0.901008085,0.901009671,0.900531187,0.901010101,0.901010101,0.899397145,0.900991783,0.900991395,0.898897752,0.899227979
635,0.900310312,0.90097728,0.900220036,0.900984674,0.901007943,0.898917585,0.900835252,0.90098085,0.898060117,0.899007679
636,0.894594536,0.899342352,0.899561231,0.900968864,0.901002574,0.896384842,0.900425742,0.900930616,0.895467282,0.897208255
637,0.912819844,0.912896622,0.916620471,0.927081681,0.928695885,0.881074403,0.920251327,0.924468292,0.910368066,0.908525988
638,0.920633491,0.92074027,0.909482676,0.925146966,0.926427966,0.865443887,0.91748177,0.910321809,0.89921806,0.909442462
639,0.927857706,0.929542698,0.890854202,0.924290532,0.927641887,0.916090473,0.905898899,0.867073743,0.89958799,0.924575014
640,0.928768082,0.930173547,0.887922399,0.929455321,0.929122639,0.919647096,0.889165748,0.856057444,0.904356442,0.926602532
641,0.925603702,0.929600804,0.899015035,0.924955697,0.925713381,0.918550767,0.877309926,0.859318383,0.910995084,0.923074355
642,0.923445673,0.924055722,0.901818876,0.922768195,0.917428132,0.891525042,0.842855261,0.849492468,0.891086244,0.909944132
643,0.922784778,0.924188211,0.892482624,0.922441449,0.917950957,0.891449569,0.866166816,0.877803255,0.881959338,0.909847307
644,0.91670135,0.923724178,0.892022841,0.924931975,0.922796613,0.887357632,0.865475892,0.874585608,0.887293827,0.907949026
645,0.92099686,0.925726216,0.897015822,0.926253885,0.927060046,0.89093835,0.892556527,0.885317917,0.886765363,0.90038556
646,0.921011979,0.921514648,0.896806955,0.925714665,0.926585644,0.893098625,0.900824038,0.877909794,0.885543457,0.897421459
647,0.92686186,0.928098569,0.893950847,0.928516412,0.928732584,0.902054948,0.906464175,0.891304178,0.895675822,0.913297014
648,0.914385198,0.925601536,0.900431651,0.919750862,0.922909807,0.901488683,0.899675236,0.895386378,0.894619631,0.912947445
649,0.918825318,0.918568276,0.887820076,0.910204286,0.904923359,0.892006333,0.866691876,0.880287356,0.897730239,0.910663626
650,0.90785143,0.91083736,0.899509925,0.911054762,0.913688375,0.898821966,0.892815396,0.891694754,0.899397266,0.906010681
651,0.905298862,0.909907288,0.900545615,0.910936107,0.911935333,0.88232929,0.897371029,0.887362277,0.888921128,0.898196168
652,0.903786522,0.910446166,0.90077491,0.912281758,0.910270987,0.894204535,0.9031607,0.907284376,0.89396544,0.897788469
653,0.910022009,0.914411442,0.904122267,0.910701761,0.911223774,0.901591446,0.908790971,0.913081157,0.902382509,0.910326474
654,0.911690945,0.914405684,0.906894665,0.908083063,0.912401765,0.904401737,0.909784867,0.912062474,0.902711714,0.907788024
655,0.912748728,0.915034462,0.91033653,0.908156474,0.913705933,0.911312891,0.911901277,0.913434034,0.906279313,0.911581072
656,0.897000143,0.899627426,0.893591939,0.895251577,0.898350572,0.893765618,0.896886527,0.898274083,0.891960163,0.893211554
657,0.878595192,0.886020175,0.875167305,0.876486053,0.882920889,0.881092482,0.882929902,0.883456736,0.875301107,0.881174462
658,0.885957122,0.89816576,0.887235065,0.890087399,0.896883857,0.88665732,0.895647752,0.894804554,0.886468032,0.88973368
659,0.881242733,0.884367897,0.881685441,0.879324079,0.883227756,0.877833229,0.883944639,0.882535683,0.875884173,0.879277414
660,0.881758498,0.885312712,0.881194111,0.88082033,0.884293154,0.880978395,0.885498369,0.885491399,0.88011104,0.881773988
661,0.892607289,0.898708629,0.893435414,0.893391732,0.897990581,0.890010327,0.898409837,0.89875851,0.888691989,0.894530422
662,0.899158851,0.900987453,0.896651894,0.893678233,0.898256665,0.897894631,0.900701483,0.900678744,0.895441049,0.898972574
663,0.897511316,0.899572465,0.894740608,0.895549077,0.898315644,0.893270709,0.898115341,0.899762352,0.892365914,0.895808249
664,0.912030326,0.912044223,0.909621873,0.911549985,0.91254319,0.905538836,0.91319214,0.913818321,0.908596504,0.908925306
665,0.912844074,0.913934728,0.909362153,0.914436375,0.914914226,0.905755753,0.914497405,0.914048184,0.90784282,0.907216839
666,0.909051045,0.911020846,0.906984129,0.913215761,0.913831643,0.896565565,0.911459423,0.912692749,0.902299328,0.906083016
667,0.912263001,0.911860532,0.905888531,0.912709606,0.912724591,0.903749732,0.906611364,0.907573693,0.901707105,0.908846565
668,0.913912282,0.914414896,0.909603359,0.914910101,0.914484131,0.905355866,0.912455194,0.911137803,0.905176368,0.91012152
669,0.914281993,0.915343776,0.90728706,0.915365405,0.914796335,0.910568189,0.911814037,0.912300068,0.904201315,0.912531248
670,0.913933543,0.91499433,0.905320651,0.913866696,0.913905589,0.903835524,0.909695616,0.910400224,0.900950002,0.909924115
671,0.913389345,0.915636751,0.906297585,0.914688486,0.914708195,0.910103817,0.912691016,0.910106206,0.904127909,0.914319902
672,0.91508514,0.912425376,0.918913659,0.919824022,0.917787113,0.912107711,0.916356351,0.914884728,0.911972379,0.914767922
673,0.911276233,0.912693151,0.904483861,0.911187143,0.910660829,0.898877215,0.904946448,0.907059574,0.898435743,0.907278509
674,0.923331804,0.924527236,0.896485426,0.917243908,0.915131481,0.891862597,0.881005055,0.883866569,0.895519136,0.914558916
675,0.916503905,0.919775608,0.899150769,0.914016582,0.909404314,0.881789396,0.844770681,0.846182821,0.876309547,0.907363804
676,0.927214148,0.928483785,0.919492325,0.927469369,0.925664315,0.914596028,0.902502527,0.908848009,0.903228499,0.920228429
677,0.9309899,0.930786518,0.923546885,0.929515118,0.929496382,0.926138842,0.91840252,0.912522377,0.918527188,0.929245731
678,0.929130679,0.929518323,0.922037558,0.927854258,0.909055654,0.925129882,0.916596976,0.909726255,0.91733552,0.927718524
679,0.923877675,0.928891776,0.923401435,0.926633034,0.923334077,0.920235797,0.912093585,0.904033309,0.912512203,0.92267575
680,0.924747732,0.927021872,0.918856581,0.920107589,0.913260964,0.903308414,0.890883829,0.886482536,0.900469071,0.915436994
681,0.917907085,0.917954726,0.900110421,0.912139562,0.904214849,0.880490605,0.840877975,0.8043625,0.877622958,0.908244023
682,0.919744634,0.923275763,0.849878387,0.880428499,0.871602304,0.87359444,0.803720112,0.820057888,0.870508987,0.904021661
683,0.91319893,0.923091832,0.876660724,0.907112272,0.889237396,0.877109008,0.818705991,0.839725389,0.877428443,0.906536409
684,0.916870102,0.921693203,0.914544796,0.921317512,0.917341945,0.888181986,0.887027606,0.8909732,0.897006087,0.896959043
685,0.927877177,0.929351065,0.927860573,0.93018885,0.929669931,0.902304492,0.91247367,0.916357042,0.913497503,0.917052295
686,0.929423142,0.929929201,0.929293451,0.930972095,0.930606071,0.920847678,0.926932828,0.929637143,0.923138315,0.925548828
687,0.924991902,0.931092701,0.929616321,0.930331186,0.929047374,0.925605118,0.927179756,0.929690033,0.92364659,0.920635213
688,0.925245032,0.930446386,0.929563024,0.930919966,0.930900089,0.916070672,0.927369333,0.929411299,0.923353964,0.915962118
689,0.930196032,0.931199011,0.930435843,0.931226859,0.931272211,0.925700375,0.929864135,0.930810109,0.925938323,0.925912602
690,0.92981209,0.930745383,0.929321638,0.931113484,0.930411634,0.926837579,0.928151701,0.928899587,0.924772736,0.925019545
691,0.929306789,0.931110109,0.927782678,0.931099852,0.931158817,0.921216919,0.928319345,0.929012458,0.92218401,0.923664729
692,0.929278612,0.931289023,0.928377592,0.931280153,0.931137499,0.922340065,0.929506126,0.930673576,0.925550945,0.925431848
693,0.929013734,0.928655049,0.928424312,0.931151987,0.93112233,0.924385796,0.930342317,0.930648288,0.92525784,0.927302078
694,0.930342315,0.930531701,0.929575242,0.931107411,0.931167631,0.926433926,0.930956182,0.931240263,0.927211324,0.92824621
695,0.923945498,0.929820264,0.929981172,0.931257615,0.930917705,0.923854007,0.930454827,0.930298911,0.92568873,0.926760503
696,0.930607904,0.93127899,0.930098127,0.931215336,0.930051948,0.929681195,0.930656385,0.93076336,0.928147844,0.930113039
697,0.930863637,0.93126798,0.93036156,0.93128048,0.931192,0.930831726,0.930588675,0.93115987,0.92853777,0.930532674
698,0.931189576,0.931302176,0.930048665,0.931246035,0.931079702,0.930507429,0.930868285,0.931106046,0.927759973,0.930338703
699,0.930188632,0.930768274,0.929961872,0.931199902,0.930889284,0.930103272,0.931037517,0.93110117,0.927635252,0.9301193
700,0.927596168,0.929079089,0.929325557,0.931096725,0.931105624,0.926491397,0.930538285,0.930400908,0.92691533,0.928215711
701,0.929293176,0.9312057,0.929407996,0.931102525,0.930624677,0.92982784,0.930819107,0.930835941,0.92648769,0.929981353
702,0.925049842,0.926094379,0.928160388,0.929564908,0.929613719,0.906745062,0.926471769,0.924204278,0.923896711,0.920447893
703,0.903905986,0.930479073,0.928789204,0.930000911,0.929181539,0.910659193,0.929861633,0.929879706,0.925439245,0.925097571
704,0.92563752,0.93119472,0.930386478,0.930039525,0.929790952,0.912561097,0.93079542,0.930353656,0.926657365,0.923656328
705,0.930678662,0.931313131,0.930220058,0.931282604,0.931275419,0.924245111,0.931147183,0.931100059,0.927420098,0.926910358
706,0.907658828,0.903107149,0.92703277,0.930503079,0.931221653,0.83581521,0.930774294,0.930504707,0.912233122,0.855282992
707,0.929937362,0.928717143,0.929296953,0.931313131,0.931311884,0.92501472,0.931224231,0.931313131,0.925466039,0.922258106
708,0.929621512,0.930365571,0.929741601,0.93126905,0.931290109,0.929505254,0.931271237,0.931289073,0.928229699,0.927357566
709,0.926791769,0.927573383,0.926395467,0.928671297,0.92835498,0.926445809,0.928798701,0.929280794,0.927742146,0.926327518
710,0.920719234,0.922558459,0.921840272,0.927351098,0.928175596,0.889572216,0.912205164,0.916066683,0.910678572,0.913221362
711,0.928643524,0.931309844,0.929004323,0.931313131,0.931311954,0.925839097,0.930725145,0.931064091,0.925756875,0.929857972
712,0.929541312,0.929750898,0.929589279,0.931053998,0.931166895,0.925921354,0.93060199,0.930392363,0.92826874,0.928693023
713,0.928819007,0.928815621,0.926161965,0.931038637,0.930934236,0.923845927,0.929739439,0.928586611,0.924227695,0.92648896
714,0.91582358,0.915813831,0.914549988,0.915819522,0.915823312,0.911347767,0.915319439,0.915048119,0.91228916,0.911529827
715,0.914335886,0.915362272,0.914284812,0.915824916,0.91578043,0.912776359,0.915681583,0.915591071,0.912186232,0.914272941
716,0.91471846,0.915817938,0.914380531,0.915777479,0.915816602,0.912976234,0.915746091,0.91577639,0.913764594,0.915329529
717,0.915171447,0.915791933,0.915073608,0.915820981,0.915808452,0.913901504,0.91568601,0.915471757,0.91434573,0.915145035
718,0.915266849,0.915823162,0.915422612,0.915822151,0.915799975,0.913121557,0.915588153,0.915707585,0.914278634,0.914737868
719,0.915386043,0.915824916,0.915497763,0.915811203,0.915824916,0.91343538,0.915698382,0.915682085,0.914065346,0.914437176
720,0.915478733,0.915709847,0.915210325,0.915714407,0.915749304,0.913163958,0.91551714,0.915677339,0.913130958,0.914748061
721,0.915265535,0.915704981,0.915223238,0.915737884,0.91566111,0.912057243,0.915498098,0.915654234,0.913947217,0.91279416
722,0.913988083,0.913944067,0.915019973,0.915800064,0.915663335,0.905523213,0.915339808,0.915239856,0.911499619,0.907801244
723,0.915469921,0.915466853,0.914829084,0.915824916,0.915802546,0.911801267,0.915364003,0.91554562,0.912957155,0.912792988
724,0.915301289,0.915275097,0.914923062,0.915669947,0.915597063,0.911922964,0.91565131,0.91561133,0.912598344,0.913405487
725,0.913851109,0.915048289,0.914961234,0.915689523,0.915586308,0.909950346,0.915639535,0.915637115,0.913186927,0.909047892
726,0.915229423,0.915819928,0.914959857,0.915808068,0.915749653,0.914841344,0.915757581,0.915788743,0.914227542,0.912836665
727,0.91581758,0.915791172,0.915088115,0.915763297,0.915681017,0.915640214,0.915757113,0.915787601,0.914332009,0.914528666
728,0.922142871,0.923499118,0.930036668,0.930863189,0.928138655,0.917430083,0.925417791,0.924158057,0.926834431,0.923225196
729,0.920115665,0.921294437,0.921590829,0.931238355,0.928085028,0.892691939,0.930468754,0.930657545,0.917538674,0.901906546
730,0.918361123,0.918572195,0.906154211,0.920582284,0.92456011,0.873472395,0.919074011,0.923199475,0.89726586,0.881524126
731,0.926993806,0.926149444,0.902280179,0.926285781,0.927875949,0.906609824,0.909681235,0.901282753,0.898042514,0.919813486
732,0.931009325,0.930787045,0.893175553,0.925876012,0.925155336,0.924999583,0.904905031,0.888289013,0.910296101,0.928354511
733,0.926182544,0.924896319,0.879519165,0.917269129,0.914061914,0.908834184,0.844326414,0.824297755,0.889501754,0.901825176
734,0.92167142,0.925403495,0.909432473,0.914847169,0.914046623,0.884159884,0.875626328,0.861413259,0.887877582,0.905458001
735,0.926122503,0.925641492,0.917073179,0.923913426,0.924281287,0.893846085,0.873125188,0.891914386,0.89126022,0.907453568
736,0.919699866,0.922111561,0.90244612,0.924921734,0.924530456,0.88648136,0.87322705,0.868246593,0.897789536,0.903216495
737,0.92502122,0.92803208,0.910094372,0.926205843,0.925719351,0.89864359,0.893808645,0.893997071,0.902001051,0.906679068
738,0.924571902,0.927143973,0.915650927,0.926796955,0.924960298,0.905212694,0.907399781,0.913987995,0.904171238,0.911717782
739,0.922004036,0.929145148,0.92216913,0.926048059,0.926252005,0.912720077,0.909073353,0.903533615,0.909228247,0.916307096
740,0.924892607,0.92886385,0.923408309,0.928492434,0.927502866,0.909567574,0.912663336,0.911815056,0.914785032,0.920691623
741,0.912967549,0.915157177,0.9080856,0.912980755,0.912529808,0.901956686,0.895715565,0.889968103,0.897942819,0.905100477
742,0.914559445,0.914852609,0.904510171,0.912715891,0.913303123,0.906047926,0.901172159,0.890104168,0.898717884,0.911637019
743,0.912630126,0.91547717,0.908374533,0.911980665,0.911050804,0.907242759,0.905936666,0.906354513,0.902511304,0.910089047
744,0.909237552,0.912825348,0.909349199,0.912975585,0.910829882,0.90364245,0.905100511,0.904410317,0.905178681,0.907608818
745,0.90933881,0.913374705,0.909409216,0.911766371,0.90962044,0.902810854,0.903751793,0.901977723,0.903279409,0.909824919
746,0.911912589,0.91399023,0.90906124,0.911707089,0.910826111,0.908495307,0.904172494,0.900363668,0.905283009,0.91007677
747,0.913160458,0.914867229,0.910767908,0.912077782,0.912854226,0.906331285,0.909130128,0.9094588,0.908843167,0.909166666
748,0.897736745,0.900683783,0.899332741,0.896885333,0.898242807,0.895620973,0.893441003,0.894099204,0.895801697,0.897371661
749,0.882231515,0.885626619,0.88371549,0.882296978,0.881407888,0.875259162,0.881657454,0.881147556,0.881686986,0.878748338
750,0.878646705,0.886048176,0.883552648,0.881519126,0.880076357,0.873069977,0.88448127,0.885262895,0.880876193,0.875602907
751,0.88350522,0.885652717,0.884361147,0.885094415,0.882157022,0.875498144,0.885266203,0.886014856,0.883045034,0.876485982
752,0.898465338,0.899951464,0.895411441,0.89977194,0.896684883,0.894071299,0.899183633,0.899326864,0.895776555,0.894166648
753,0.900414578,0.900228557,0.894143558,0.898670196,0.895807642,0.896369122,0.899066684,0.899659728,0.892939539,0.898680121
754,0.897928169,0.900357927,0.889785189,0.894428702,0.896135014,0.89196373,0.897521984,0.899577235,0.890830373,0.893824664
755,0.90730862,0.908324616,0.903566274,0.908990654,0.913285413,0.896433652,0.905532972,0.9095148,0.903405434,0.903649829
756,0.911355735,0.913267306,0.904306792,0.913471067,0.914330125,0.901330035,0.904677357,0.911967076,0.903404144,0.908692073
757,0.91061788,0.91319527,0.903204432,0.913684097,0.912328424,0.897446559,0.909759934,0.914992137,0.901966702,0.901194384
758,0.91102794,0.913331588,0.904695305,0.913655929,0.914670592,0.905489838,0.912975153,0.914893575,0.903165705,0.909946386
759,0.913456566,0.914083262,0.904970228,0.913725628,0.914608664,0.905532735,0.911262558,0.910979945,0.901955013,0.909451896
760,0.912419619,0.914091374,0.903645472,0.907823738,0.914433343,0.90730591,0.910618032,0.912189963,0.904668631,0.910206319
761,0.912812502,0.914914491,0.905803933,0.910607451,0.914012683,0.907586371,0.910285416,0.913008859,0.90637764,0.908821207
762,0.910417567,0.914942084,0.902600541,0.910375124,0.914206252,0.906764174,0.91032634,0.911939621,0.906194981,0.909275787
763,0.912578405,0.915122448,0.900850114,0.911097285,0.911126952,0.905316484,0.908818168,0.91001741,0.901951072,0.912537349
764,0.900715794,0.908970525,0.895274832,0.896785008,0.901301582,0.892960865,0.899663161,0.905698736,0.897147013,0.898543357
765,0.922594632,0.926925768,0.907843684,0.922069767,0.923583934,0.899335077,0.915315776,0.920581303,0.908492271,0.909175387
766,0.924968247,0.927192814,0.902830674,0.92922432,0.928513219,0.91482572,0.918579407,0.921103862,0.913127173,0.921091855
767,0.924509729,0.930167704,0.900471731,0.927997685,0.928959873,0.917488786,0.918217824,0.920525729,0.911250301,0.924892213
768,0.924719085,0.928910905,0.912462913,0.928792384,0.929469864,0.910927683,0.914383447,0.918093758,0.908816244,0.920768272
769,0.928738702,0.92945396,0.922037842,0.926111753,0.929952374,0.919250076,0.918313174,0.924259451,0.909796423,0.918507909
770,0.928189159,0.930426384,0.924924421,0.929061703,0.929442884,0.917543284,0.914229584,0.918306394,0.908271713,0.922515109
771,0.927755739,0.928668663,0.919912548,0.927850875,0.928532623,0.914737207,0.904353682,0.913698788,0.903566701,0.921080104
772,0.925531489,0.928679426,0.908627904,0.925366433,0.925172451,0.908194466,0.879929801,0.891937246,0.898958181,0.915987318
773,0.922167523,0.925841684,0.896082816,0.918032159,0.920976853,0.896602005,0.83521072,0.872345389,0.881707311,0.911415604
774,0.918342069,0.91673323,0.884549785,0.903555822,0.899345642,0.888471087,0.841441168,0.831683335,0.875129109,0.907649153
775,0.921893252,0.926451687,0.87470606,0.912610822,0.918061593,0.889686621,0.844699921,0.856846587,0.876049537,0.907864714
776,0.928327424,0.928695005,0.909650908,0.928995353,0.928749204,0.907924175,0.896931965,0.898499133,0.896015012,0.917218634
777,0.925868573,0.928096463,0.926300715,0.930081763,0.929138138,0.914904196,0.923143518,0.921353833,0.917038199,0.919182379
778,0.927880731,0.928658612,0.929434388,0.930132562,0.930330661,0.917773503,0.928747006,0.927058907,0.922552667,0.922083233
779,0.929672562,0.928971204,0.930490444,0.930767131,0.930745233,0.920567095,0.929563589,0.928239084,0.924768698,0.92788006
780,0.930431233,0.930131544,0.930162264,0.930999582,0.930982834,0.919621538,0.929273648,0.929346463,0.924635194,0.927036891
781,0.929763674,0.929829823,0.929658669,0.931119096,0.931131425,0.927884864,0.930014226,0.930583028,0.925006836,0.926529362
782,0.931268695,0.93120272,0.929989223,0.930946944,0.931131543,0.929142175,0.930334833,0.930347535,0.927471721,0.927749941
783,0.93011706,0.929032686,0.930677156,0.930857667,0.931217835,0.924038785,0.928519793,0.93072699,0.925452065,0.923989154
784,0.930298483,0.930802866,0.930621006,0.931055928,0.931252662,0.927101692,0.929259437,0.930901397,0.92754336,0.926955839
785,0.93016129,0.930517401,0.929852843,0.931160199,0.931274065,0.92519239,0.930694072,0.93021285,0.926682366,0.924530918
786,0.930796976,0.930769137,0.930463504,0.931264629,0.931241851,0.92434181,0.930854577,0.930935132,0.928429135,0.92687121
787,0.929606317,0.930938562,0.930850236,0.931311229,0.931313131,0.924349997,0.930972786,0.931159878,0.928832261,0.925845698
788,0.928699574,0.928466307,0.930928416,0.931155813,0.931262646,0.919196766,0.930650319,0.930680267,0.927712752,0.923322415
789,0.930947661,0.931313131,0.930853847,0.931060763,0.93127328,0.927326378,0.930920137,0.931053222,0.928961775,0.929992459
790,0.931313131,0.931298437,0.930200073,0.93119011,0.931256386,0.929798447,0.930869448,0.931159428,0.929021647,0.930865961
791,0.927089391,0.93063584,0.9301368,0.929371713,0.929397148,0.929288354,0.930664922,0.930796076,0.929302749,0.929369447
792,0.9313123,0.931311469,0.930731304,0.931291301,0.931281282,0.930448051,0.931281183,0.931293114,0.930036938,0.931091471
793,0.931303958,0.93129541,0.930401676,0.931310726,0.931311528,0.931170965,0.931274002,0.931250207,0.930217711,0.931011338
794,0.930645852,0.931313131,0.930540139,0.931313131,0.931308409,0.930672338,0.93122491,0.931251216,0.929119635,0.930610581
795,0.931186815,0.931309472,0.930256742,0.931311068,0.931304034,0.929461596,0.931281184,0.931268288,0.928899918,0.929512173
796,0.931313131,0.931313131,0.930655966,0.931306859,0.931313131,0.931128922,0.931310043,0.931309925,0.930113775,0.931077339
797,0.931313131,0.931313131,0.930822779,0.931313131,0.931313131,0.930154048,0.931094756,0.931274797,0.929183071,0.930575495
798,0.931313131,0.931313131,0.930652316,0.931313131,0.931313131,0.929964282,0.931310093,0.931211231,0.930433384,0.93007428
799,0.931313131,0.931263678,0.930903544,0.931273148,0.931313131,0.930830066,0.931251605,0.931214385,0.929295946,0.930785083
800,0.930656906,0.931257753,0.930680818,0.93124711,0.931299227,0.931218623,0.931023732,0.931016303,0.928584815,0.93123051
801,0.929785595,0.931309804,0.930559803,0.931298767,0.931308209,0.930767494,0.931109973,0.931278987,0.929844009,0.930993831
802,0.91564725,0.925353584,0.925540846,0.930555997,0.930451088,0.916732432,0.930881897,0.931146905,0.917522899,0.910260721
803,0.931202938,0.931311706,0.930114458,0.93131007,0.931294154,0.930376096,0.93117358,0.931308846,0.926930029,0.930562346
804,0.929965977,0.930097188,0.9304961,0.929577579,0.930048964,0.929511714,0.930750869,0.931124186,0.928679486,0.929864274
805,0.931313131,0.931311245,0.931042808,0.931238267,0.931207817,0.93108044,0.931186393,0.931215549,0.92984006,0.931220582
806,0.929520825,0.929561501,0.930749432,0.930746764,0.931062633,0.92638181,0.93081668,0.929613542,0.928874475,0.92835243
807,0.931311127,0.931313131,0.931031799,0.931301572,0.931249744,0.926373998,0.931185579,0.931101464,0.928941826,0.929965911
808,0.931313131,0.931313131,0.93107374,0.931313131,0.931308345,0.930235662,0.931197031,0.931116351,0.929712076,0.931258345
809,0.93130954,0.931302357,0.930725673,0.931306173,0.93129132,0.930695277,0.931177904,0.931182464,0.930039345,0.931272328
810,0.931311218,0.931263391,0.930840669,0.930963283,0.931246291,0.931123361,0.931178952,0.931102974,0.929969562,0.931291965
811,0.930259989,0.930545172,0.930871677,0.930756921,0.930728914,0.927649848,0.930888754,0.931147751,0.929338305,0.928535999
812,0.930797398,0.930785355,0.930912855,0.931212812,0.931281781,0.929591224,0.929719555,0.931294192,0.92981493,0.929973686
813,0.9305069,0.930361608,0.930579412,0.931266879,0.931190432,0.930042915,0.931270496,0.931303522,0.928952316,0.929950042
814,0.930228797,0.931275139,0.930751542,0.931196418,0.930564165,0.930422025,0.931048717,0.930601162,0.928888288,0.930792973
815,0.931313131,0.931313131,0.930941455,0.931313131,0.93127011,0.931110696,0.931197259,0.931269242,0.929419714,0.93102739
816,0.929501444,0.929545377,0.930550931,0.93102616,0.930930436,0.926042777,0.930571128,0.929188079,0.928414058,0.926817367
